date,mean,mean_ci_lower,mean_ci_upper,currency
2025-07-14,1.7156677771373123,1.5351366396940223,1.8961989145806024,AUD
2025-07-15,1.7156677771373123,1.534325549303797,1.8970100049708276,AUD
2025-07-16,1.7156677771373123,1.533518070564183,1.8978174837104416,AUD
2025-07-17,1.7156677771373123,1.5327141556543487,1.898621398620276,AUD
2025-07-18,1.7156677771373123,1.5319137577995408,1.899421796475084,AUD
2025-07-19,1.7156677771373123,1.5311168312393284,1.9002187230352963,AUD
2025-07-20,1.7156677771373123,1.5303233311970708,1.901012223077554,AUD
2025-07-21,1.7156677771373123,1.529533213850561,1.9018023404240636,AUD
2025-07-22,1.7156677771373123,1.528746436303784,1.9025891179708407,AUD
2025-07-23,1.7156677771373123,1.52796295655974,1.9033725977148848,AUD
2025-07-24,1.7156677771373123,1.5271827334942871,1.9041528207803375,AUD
2025-07-25,1.7156677771373123,1.526405726830951,1.9049298274436737,AUD
2025-07-26,1.7156677771373123,1.5256318971166642,1.9057036571579604,AUD
2025-07-27,1.7156677771373123,1.52486120569839,1.9064743485762348,AUD
2025-07-28,1.7156677771373123,1.5240936147005915,1.9072419395740332,AUD
2025-07-29,1.7156677771373123,1.523329087003513,1.9080064672711117,AUD
2025-07-30,1.7156677771373123,1.5225675862222328,1.908767968052392,AUD
2025-07-31,1.7156677771373123,1.5218090766864565,1.9095264775881682,AUD
2025-08-01,1.7156677771373123,1.5210535234210205,1.9102820308536042,AUD
2025-08-02,1.7156677771373123,1.520300892127074,1.9110346621475507,AUD
2025-08-03,1.7156677771373123,1.519551149163909,1.9117844051107156,AUD
2025-08-04,1.7156677771373123,1.5188042615314168,1.9125312927432079,AUD
2025-08-05,1.7156677771373123,1.518060196853136,1.9132753574214887,AUD
2025-08-06,1.7156677771373123,1.5173189233598787,1.914016630914746,AUD
2025-08-07,1.7156677771373123,1.5165804098739015,1.9147551444007231,AUD
2025-08-08,1.7156677771373123,1.5158446257936036,1.915490928481021,AUD
2025-08-09,1.7156677771373123,1.5151115410787312,1.9162240131958934,AUD
2025-08-10,1.7156677771373123,1.5143811262360671,1.9169544280385575,AUD
2025-08-11,1.7156677771373123,1.5136533523055833,1.9176822019690414,AUD
2025-08-12,1.7156677771373123,1.5129281908470449,1.9184073634275798,AUD
2025-08-13,1.7156677771373123,1.5122056139270406,1.919129940347584,AUD
2025-08-14,1.7156677771373123,1.5114855941064274,1.9198499601681973,AUD
2025-08-15,1.7156677771373123,1.5107681044281733,1.9205674498464513,AUD
2025-08-16,1.7156677771373123,1.5100531184055799,1.9212824358690448,AUD
2025-08-17,1.7156677771373123,1.5093406100108737,1.921994944263751,AUD
2025-08-18,1.7156677771373123,1.5086305536641509,1.9227050006104738,AUD
2025-08-19,1.7156677771373123,1.5079229242226604,1.9234126300519643,AUD
2025-08-20,1.7156677771373123,1.5072176969704176,1.924117857304207,AUD
